match-id,game-date,game-type,assist-me-pings,enemy-missing-pings,bounty-level,ability-uses,bounty-gold,buffs-stolen,control-wards-placed,damage-per-minute,damage-taken-on-team-%,deaths-by-enemy-champ,epic-monster-steals,first-turret-killed,gold-per-minute,kda,assists,turret-damage-dealt,vision-score,champ-name,champ-level,deaths,first-blood,first-blood-assist,gold-earned,gold-spent,individual-position,inhibitors-lost,kills,longest-time-alive,riot-id-game-name,total-damage-dealt,total-time-spent-dead,team-id,win,game-duration,game-mode,role,q-casts,w-casts,e-casts,r-casts
NA1_4759420256,1693339791132,MATCHED_GAME,1,5,0,,850,0,5,986.2598338011264,0.1855226407748498,7,0,False,521.9039455414445,2.0,3,7547,46,Ashe,14,7,True,False,16097,15933,BOTTOM,3,11,844,AmmoniteAiNi,30419,226,200,False,1850,CLASSIC,CARRY,55,107,16,10
NA1_4759420256,1693339791132,MATCHED_GAME,0,16,0,,150,0,2,244.97653842572612,0.2215620383608825,10,0,False,263.75431449320195,1.1,10,1463,57,Nautilus,12,10,False,False,8135,6850,UTILITY,3,1,518,ShiLeZhi,7555,256,200,False,1850,CLASSIC,SUPPORT,26,34,29,8
NA1_4759389153,1693336099710,MATCHED_GAME,13,0,0,,650,0,2,520.0865761072376,0.1678620079626326,9,0,False,366.8325163198964,2.0,14,3395,30,Pantheon,17,10,False,False,12931,12500,TOP,2,6,617,SKELETREX,18333,331,200,True,2114,CLASSIC,DUO,134,23,20,6
NA1_4759389153,1693336099710,MATCHED_GAME,3,1,0,,375,0,0,586.1857085869915,0.3549546838365258,7,0,False,406.9811302081062,4.571428571428571,26,0,19,Zac,17,7,False,False,14346,13540,JUNGLE,2,6,1060,Hotbro,20663,252,200,True,2114,CLASSIC,NONE,77,218,76,12
NA1_4759389153,1693336099710,MATCHED_GAME,3,7,3,,450,0,1,1167.8337844605778,0.182153169699775,6,0,False,512.8866897139001,4.333333333333333,8,5881,31,Fizz,18,6,False,False,18079,15125,MIDDLE,2,18,626,Ibirlynthayl,41167,242,200,True,2114,CLASSIC,DUO,62,95,101,16
NA1_4759389153,1693336099710,MATCHED_GAME,0,0,10,,900,0,0,1530.9788162557245,0.1309030378155478,6,0,False,561.5850994368185,5.166666666666667,10,9322,33,MissFortune,17,6,True,False,19796,16750,BOTTOM,2,21,482,coffee brain,53968,163,200,True,2114,CLASSIC,CARRY,134,90,21,18
NA1_4759389153,1693336099710,MATCHED_GAME,3,16,0,,0,0,4,237.42670891436583,0.1641271006855187,9,0,False,296.92323064427154,3.6666666666666665,30,678,73,Rell,15,9,False,True,10466,9925,UTILITY,2,3,318,Chucho16,8369,265,200,True,2114,CLASSIC,SUPPORT,45,35,33,9
NA1_4759372958,1693333664831,MATCHED_GAME,15,0,0,,450,0,4,780.4679247857853,0.1981025186698636,3,0,False,407.8819034024778,4.666666666666667,4,1253,28,Pantheon,15,3,False,False,12493,12110,TOP,0,10,927,SKELETREX,23906,53,100,True,1837,CLASSIC,SOLO,148,21,13,7
NA1_4759372958,1693333664831,MATCHED_GAME,4,0,7,,450,0,0,1235.2314057415012,0.271180966623522,2,0,False,597.9482036077228,11.5,8,4096,20,Graves,18,2,True,False,18315,17150,JUNGLE,0,15,1077,The Seattle NEET,37836,83,100,True,1837,CLASSIC,NONE,96,31,67,14
NA1_4759372958,1693333664831,MATCHED_GAME,0,3,1,,0,0,0,549.8950488957453,0.2090007241921113,7,0,False,390.6519273583622,2.0,11,3210,20,Katarina,15,7,False,False,11966,9900,MIDDLE,0,3,491,King Zinbad,16843,202,100,True,1837,CLASSIC,SOLO,76,48,0,7
NA1_4759372958,1693333664831,MATCHED_GAME,0,2,1,,0,1,0,665.8621225423526,0.1449776204796306,5,0,False,406.91580177405496,1.6,3,3483,10,Kaisa,14,5,False,True,12464,10925,BOTTOM,0,5,785,Takeroshiko,20396,144,100,True,1837,CLASSIC,CARRY,107,61,99,11
NA1_4759372958,1693333664831,MATCHED_GAME,1,4,0,,0,0,4,330.1811004731946,0.1767381700348724,6,0,False,264.83422288655555,1.8333333333333333,9,598,77,Amumu,13,6,False,True,8112,7025,UTILITY,0,2,462,Hädouken,10113,153,100,True,1837,CLASSIC,SUPPORT,41,41,30,9
NA1_4756389701,1693027771370,MATCHED_GAME,3,1,0,,0,0,0,389.25304276571535,0.1891534953635158,8,0,False,373.1416266857394,1.5,10,2868,15,KSante,17,8,False,False,13470,13200,TOP,3,2,521,Paiful,14052,285,200,False,2165,CLASSIC,SOLO,299,26,94,11
NA1_4756389701,1693027771370,MATCHED_GAME,13,0,0,,0,0,3,165.65881489825298,0.2758173148149777,14,0,False,312.548384741391,1.2857142857142858,17,381,26,Nunu,16,14,False,True,11283,9225,JUNGLE,3,1,213,SKELETREX,5980,410,200,False,2165,CLASSIC,NONE,70,81,217,8
NA1_4756389701,1693027771370,MATCHED_GAME,5,24,0,,975,0,0,954.1425591456727,0.1698191768742526,9,0,False,466.4789710245459,2.333333333333333,12,6904,17,Tristana,18,9,False,False,16840,15910,MIDDLE,3,9,516,Co0kies,34445,249,200,False,2165,CLASSIC,SOLO,50,47,57,6
NA1_4756389701,1693027771370,MATCHED_GAME,0,1,0,,1100,0,1,1230.2530454094813,0.187030607763133,10,0,False,553.2694100859451,2.5,6,3071,21,Kalista,17,10,True,False,19973,18025,BOTTOM,3,19,426,VeiGosu Support,44413,321,200,False,2165,CLASSIC,CARRY,48,11,126,4
NA1_4756389701,1693027771370,MATCHED_GAME,0,0,0,,375,0,4,416.9306527589372,0.1781794051841206,6,0,False,319.95913245100985,4.333333333333333,19,70,38,Blitzcrank,17,6,False,True,11550,10150,UTILITY,3,7,682,100 Divine Realm,15051,126,200,False,2165,CLASSIC,SUPPORT,42,53,44,18
NA1_4754152722,1692808948328,MATCHED_GAME,2,1,0,,450,0,0,733.9038348696614,0.2999592120118348,8,0,False,390.6830022453353,1.25,4,4792,18,DrMundo,15,8,False,False,10860,10300,TOP,2,6,273,ShyGuyPrime,20400,283,200,False,1667,CLASSIC,SOLO,129,29,58,7
NA1_4754152722,1692808948328,MATCHED_GAME,9,2,0,,0,0,1,528.2585683429959,0.2706227059919933,7,0,False,362.4803424829424,2.857142857142857,16,0,20,Nunu,13,7,False,True,10076,9575,JUNGLE,2,4,460,SKELETREX,14684,238,200,False,1667,CLASSIC,NONE,72,57,200,7
NA1_4754152722,1692808948328,MATCHED_GAME,3,5,0,,0,0,1,813.3140763990915,0.1298326145994566,8,0,False,401.35243119867033,1.625,7,1046,29,Syndra,14,8,True,False,11156,10425,MIDDLE,2,6,480,Flying Sushi,22608,250,200,False,1667,CLASSIC,SOLO,144,156,44,9
NA1_4754152722,1692808948328,MATCHED_GAME,0,11,0,,925,0,0,562.9530252222992,0.1376516713683731,10,0,False,420.7690128475625,1.3,5,1633,7,Kaisa,12,10,False,False,11696,11550,BOTTOM,2,8,383,Kogachi,15648,283,200,False,1667,CLASSIC,CARRY,51,29,55,7
NA1_4754152722,1692808948328,MATCHED_GAME,2,3,0,,0,0,2,257.68393055866824,0.161933796028342,7,0,False,241.30096692858865,1.7142857142857142,10,646,45,Nautilus,11,7,False,False,6707,6550,UTILITY,2,2,625,LambVX,7162,187,200,False,1667,CLASSIC,SUPPORT,35,30,28,9
NA1_4752503815,1692638689704,MATCHED_GAME,2,0,0,,0,0,0,593.491534738291,0.2823644112744866,5,0,False,341.4194176787666,0.6,0,1337,3,Mordekaiser,10,5,False,False,5246,5000,TOP,0,3,245,liltimy,9119,129,100,False,921,CLASSIC,SUPPORT,55,18,19,2
NA1_4752503815,1692638689704,MATCHED_GAME,2,0,0,,0,0,1,84.38828041121508,0.2841076974599187,4,0,False,264.4409978095792,0.0,0,0,12,Nunu,8,4,False,False,4063,2675,JUNGLE,0,0,268,SKELETREX,1296,51,100,False,921,CLASSIC,SUPPORT,37,23,101,1
NA1_4752503815,1692638689704,MATCHED_GAME,0,5,0,,150,0,2,396.8346116016307,0.20816745754159,3,0,False,385.61430110028624,1.0,0,377,10,Irelia,10,3,False,False,5925,5400,MIDDLE,0,3,355,POWER BTTM,6097,78,100,False,921,CLASSIC,DUO,121,9,28,3
NA1_4752503815,1692638689704,MATCHED_GAME,0,0,0,,0,0,0,225.55984852532796,0.129191877371556,4,0,False,281.0977131571265,0.5,1,0,10,Ashe,8,4,False,False,4319,3850,BOTTOM,0,1,320,GlennLena,3466,57,100,False,921,CLASSIC,SUPPORT,4,36,6,3
NA1_4752503815,1692638689704,MATCHED_GAME,0,18,0,,0,0,1,298.905858580817,0.0961685563524485,3,0,False,236.45153307878988,0.3333333333333333,0,267,20,Brand,8,3,False,False,3633,3360,UTILITY,0,1,439,Jim Bob Cootor,4593,51,100,False,921,CLASSIC,SUPPORT,11,23,21,3
NA1_4752479430,1692636394703,MATCHED_GAME,4,1,0,,0,0,1,697.5727789845411,0.2321078747146151,11,0,False,350.4968491455366,0.8181818181818182,1,0,14,Quinn,14,11,False,False,9856,9460,TOP,1,8,336,liltimy,19616,384,200,False,1687,CLASSIC,SOLO,53,12,29,12
NA1_4752479430,1692636394703,MATCHED_GAME,3,0,0,,300,0,4,243.348211330983,0.26386682877521,6,0,False,297.8426814804198,1.6666666666666667,6,0,25,Nunu,12,6,False,False,8375,8000,JUNGLE,1,4,747,SKELETREX,6843,182,200,False,1687,CLASSIC,NONE,56,54,156,5
NA1_4752479430,1692636394703,MATCHED_GAME,0,11,0,,0,0,2,735.7411539617259,0.2052798579615607,5,0,False,347.2184478862485,2.8,5,148,30,Leblanc,13,5,True,False,9764,9100,MIDDLE,1,9,752,Target Lock,20690,143,200,False,1687,CLASSIC,SOLO,83,114,33,17
NA1_4752479430,1692636394703,MATCHED_GAME,0,9,0,,300,0,0,443.9069416748377,0.1874310337484981,9,0,False,311.9756169855919,1.2222222222222223,8,2209,8,Ashe,12,9,False,False,8773,8483,BOTTOM,1,3,309,Rhiormsul,12483,219,200,False,1687,CLASSIC,DUO,37,63,11,13
NA1_4752479430,1692636394703,MATCHED_GAME,0,3,0,,0,0,2,701.6389883383168,0.111314404800116,3,0,False,337.1072022083983,4.333333333333333,9,1232,48,Xerath,13,3,False,False,9479,8900,UTILITY,1,4,828,SovietBeer,19731,108,200,False,1687,CLASSIC,DUO,91,50,25,41
NA1_4752431434,1692629508035,MATCHED_GAME,4,13,0,,300,0,2,1393.0115834280962,0.2732748021930226,9,0,True,510.2389152903389,2.111111111111111,9,12830,40,Shyvana,18,9,False,False,19155,17983,TOP,2,10,442,YaFeelME,52296,367,100,False,2252,CLASSIC,SOLO,147,133,128,29
NA1_4752431434,1692629508035,MATCHED_GAME,12,0,0,,0,0,5,362.3490925304532,0.2829975511252157,6,0,False,338.1693457322328,2.833333333333333,13,0,38,Nunu,16,6,False,False,12695,11575,JUNGLE,2,4,1002,SKELETREX,13603,261,100,False,2252,CLASSIC,NONE,105,80,295,11
NA1_4752431434,1692629508035,MATCHED_GAME,0,2,0,,1025,0,0,830.0340913378925,0.142018586307321,6,0,False,374.7154387048452,1.8333333333333333,6,3397,21,Aphelios,16,6,False,False,14067,13800,MIDDLE,2,5,1310,King Caterwaul,31161,231,100,False,2252,CLASSIC,SOLO,99,168,0,8
NA1_4752431434,1692629508035,MATCHED_GAME,1,0,0,,550,0,0,1101.7993508754068,0.1415295121979474,10,0,False,450.44681656871495,2.0,10,1344,19,Xayah,17,10,False,False,16910,15300,BOTTOM,2,10,395,proobs,41363,326,100,False,2252,CLASSIC,CARRY,89,58,65,9
NA1_4752431434,1692629508035,MATCHED_GAME,1,9,0,,0,0,12,173.8169003887977,0.1601795481764931,10,0,False,233.9234890058121,1.6,14,363,123,Lulu,14,10,False,False,8782,7925,UTILITY,2,2,440,Nealin,6525,335,100,False,2252,CLASSIC,SUPPORT,52,72,94,11
NA1_4752415467,1692626952946,MATCHED_GAME,0,15,0,,450,0,2,582.7403334055427,0.3163978924270254,8,0,False,442.4382016872941,0.75,3,9743,25,Sion,18,8,False,False,14386,13500,TOP,4,3,613,Sonic Junya,18948,288,200,False,1950,CLASSIC,SOLO,95,75,74,8
NA1_4752415467,1692626952946,MATCHED_GAME,14,0,0,,375,0,4,367.7186721299935,0.2489635834260238,11,1,False,325.3713963832624,1.0,6,153,33,Nunu,14,11,False,True,10579,10350,JUNGLE,4,5,293,SKELETREX,11956,270,200,False,1950,CLASSIC,NONE,65,71,191,8
NA1_4752415467,1692626952946,MATCHED_GAME,5,15,0,,1150,0,0,718.3859872328571,0.1545924857580662,16,1,False,384.6675236325088,0.4375,2,394,8,Akshan,15,16,False,False,12507,12875,MIDDLE,4,5,294,Funnywhale3648,23358,526,200,False,1950,CLASSIC,SOLO,67,16,74,4
NA1_4752415467,1692626952946,MATCHED_GAME,1,5,1,,800,0,0,848.0534035346752,0.15786881358078,6,0,False,408.6307804305762,2.0,6,2712,15,Ezreal,15,6,True,False,13286,11783,BOTTOM,4,6,1035,Daftgrass,27574,215,200,False,1950,CLASSIC,CARRY,361,66,43,17
NA1_4752415467,1692626952946,MATCHED_GAME,0,2,0,,300,0,3,186.6638968292813,0.1221772248081045,6,0,False,253.15494781993263,2.1666666666666665,11,1100,44,Milio,15,6,False,True,8231,7975,UTILITY,4,2,1029,High as a bird,6069,173,200,False,1950,CLASSIC,SUPPORT,46,37,127,9
NA1_4752386637,1692621128743,MATCHED_GAME,11,24,3,,0,0,0,401.6975549962517,0.1879127802909355,4,0,False,365.75257300559406,1.75,3,1288,13,Aatrox,14,4,False,False,9384,8070,TOP,0,4,449,demon waifu,10306,109,200,True,1539,CLASSIC,SOLO,168,37,65,7
NA1_4752386637,1692621128743,MATCHED_GAME,2,0,1,,0,0,5,209.55784359868164,0.3441587752382899,4,0,False,331.4640447796552,3.0,10,126,34,Nunu,13,4,False,False,8504,7325,JUNGLE,0,2,671,SKELETREX,5376,135,200,True,1539,CLASSIC,NONE,63,51,165,4
NA1_4752386637,1692621128743,MATCHED_GAME,19,2,10,,550,0,2,799.4800770854815,0.1679765482062284,0,0,False,590.565978592601,16.0,6,12950,21,Leblanc,16,0,False,True,15152,12800,MIDDLE,0,10,1534,Shiftiz,20512,0,200,True,1539,CLASSIC,SOLO,75,83,36,21
NA1_4752386637,1692621128743,MATCHED_GAME,7,4,1,,0,1,2,790.8877251107389,0.166726634574912,3,0,True,485.9407186567655,6.0,9,10229,16,Ezreal,14,3,True,False,12468,10550,BOTTOM,0,9,658,Amaebi Sashimi,20292,84,200,True,1539,CLASSIC,CARRY,220,40,28,12
NA1_4752386637,1692621128743,MATCHED_GAME,0,7,0,,0,0,5,336.7982590364866,0.133225261689634,3,0,False,299.8031353711811,4.333333333333333,12,643,52,Karma,11,3,False,False,7692,5925,UTILITY,0,1,668,Flailin,8641,68,200,True,1539,CLASSIC,SUPPORT,52,25,78,29
NA1_4752380716,1692619653376,MATCHED_GAME,0,0,0,,0,0,0,383.2940447792674,0.2582716252370238,5,0,False,303.4235056656769,0.4,0,0,3,Nasus,10,5,False,False,4694,3950,TOP,0,2,410,Zá Warudo,5930,86,100,False,928,CLASSIC,SUPPORT,78,14,18,3
NA1_4752380716,1692619653376,MATCHED_GAME,5,0,0,,0,0,2,175.55302702391083,0.2775719153348754,5,0,False,303.48813574940255,0.4,2,91,14,Nunu,8,5,False,False,4695,3350,JUNGLE,0,0,329,SKELETREX,2716,82,100,False,928,CLASSIC,SUPPORT,39,29,97,2
NA1_4752380716,1692619653376,MATCHED_GAME,1,2,0,,150,0,0,495.5361139636341,0.1777875317694777,6,0,False,352.0212892471438,0.3333333333333333,0,1087,3,Jayce,9,6,False,False,5446,5000,MIDDLE,0,2,387,Wrathspauge,7667,104,100,False,928,CLASSIC,DUO,44,21,26,44
NA1_4752380716,1692619653376,MATCHED_GAME,0,5,0,,0,0,0,255.66050103428475,0.1678355531011716,7,0,False,277.80793370732334,0.7142857142857143,4,194,4,Xayah,8,7,False,True,4298,4150,BOTTOM,0,1,241,MILF Draven,3955,131,100,False,928,CLASSIC,SUPPORT,26,5,19,3
NA1_4752380716,1692619653376,MATCHED_GAME,0,0,0,,0,0,1,389.2381821378606,0.1185333745574513,6,0,False,279.549159048948,0.8333333333333334,2,0,14,Lux,7,6,True,False,4325,3625,UTILITY,0,3,247,raddoom,6022,60,100,False,928,CLASSIC,SUPPORT,31,15,64,1
NA1_4752359553,1692613743274,MATCHED_GAME,0,3,1,,0,0,0,1163.6935533696644,0.1150090207394476,1,0,True,467.7134856527281,11.0,7,7930,43,Caitlyn,18,1,False,False,17401,16530,TOP,1,4,1546,jHorace,43294,49,100,True,2232,CLASSIC,SOLO,110,80,22,37
NA1_4752359553,1692613743274,MATCHED_GAME,8,0,1,,0,0,7,380.9489650806649,0.3512656330032964,6,1,False,370.3865848002911,3.1666666666666665,15,892,44,Nunu,18,6,False,True,13780,11825,JUNGLE,1,4,572,SKELETREX,14173,193,100,True,2232,CLASSIC,NONE,107,76,263,7
NA1_4752359553,1692613743274,MATCHED_GAME,2,24,9,,1275,0,4,1150.2951844833942,0.2166454879667159,6,0,False,552.9487971970718,3.6666666666666665,6,3424,40,Jayce,18,6,True,False,20572,17700,MIDDLE,1,16,400,Msxjw221xx,42796,200,100,True,2232,CLASSIC,SOLO,223,183,146,253
NA1_4752359553,1692613743274,MATCHED_GAME,0,3,0,,150,0,0,446.0187660328153,0.166251242301765,6,0,False,427.3998934457424,2.0,6,5795,26,Ashe,17,6,False,False,15901,14150,BOTTOM,1,6,465,Wizardwarrior400,16593,207,100,True,2232,CLASSIC,CARRY,41,62,23,11
NA1_4752359553,1692613743274,MATCHED_GAME,0,7,0,,0,0,3,121.86060140267948,0.1508286159887749,7,0,False,264.00624888412494,2.4285714285714284,16,618,78,Lulu,15,7,False,False,9822,9175,UTILITY,1,1,794,trucklover69,4533,216,100,True,2232,CLASSIC,SUPPORT,76,50,78,7
NA1_4752363789,1692612894281,MATCHED_GAME,0,0,0,,0,0,0,356.79899455017204,0.2447046337257382,0,0,False,279.40281247541606,0.0,0,0,0,Warwick,1,0,False,False,500,500,TOP,0,0,0,Sionfiction,638,0,100,False,107,CLASSIC,SUPPORT,2,0,0,0
NA1_4752363789,1692612894281,MATCHED_GAME,0,0,1,,0,0,0,73.48986335912677,0.1011093536111207,0,0,False,447.0444999606657,1.0,0,0,0,Nunu,1,0,False,False,800,500,JUNGLE,0,1,0,SKELETREX,131,0,100,False,107,CLASSIC,SUPPORT,1,0,0,0
NA1_4752363789,1692612894281,MATCHED_GAME,0,0,0,,0,0,0,0.0,0.0,0,0,False,279.40281247541606,0.0,0,0,0,Talon,1,0,False,False,500,0,MIDDLE,0,0,0,CarlosLikesCats,0,0,100,False,107,CLASSIC,SUPPORT,0,0,0,0
NA1_4752363789,1692612894281,MATCHED_GAME,0,0,0,,0,0,0,315.9256236940119,0.3700312926043076,1,0,False,300.3580234110723,1.0,1,0,0,Seraphine,1,1,False,False,537,500,BOTTOM,0,0,76,gumbus,565,6,100,False,107,CLASSIC,SUPPORT,3,0,0,0
NA1_4752363789,1692612894281,MATCHED_GAME,0,0,0,,0,0,0,421.13231068556377,0.2841547200588333,1,0,False,345.06247340713884,1.0,1,0,1,Sona,1,1,False,False,617,500,UTILITY,0,0,82,sorawr,753,6,100,False,107,CLASSIC,SUPPORT,4,0,0,0
NA1_4752349105,1692610373628,MATCHED_GAME,1,0,2,,0,0,0,1142.3045642212771,0.2714994708505744,6,0,False,417.8592508870692,2.833333333333333,5,3791,18,Sett,16,6,True,False,13503,12560,TOP,0,12,834,baddie v3,36913,247,200,True,1938,CLASSIC,SOLO,76,31,41,11
NA1_4752349105,1692610373628,MATCHED_GAME,18,0,1,,550,1,8,472.978593380192,0.2491347734475171,7,1,True,401.2600820827615,3.4285714285714284,18,1404,35,Nunu,15,7,False,False,12966,10700,JUNGLE,0,6,851,SKELETREX,15284,233,200,True,1938,CLASSIC,NONE,85,66,230,8
NA1_4752349105,1692610373628,MATCHED_GAME,0,6,3,,450,0,0,1048.5145808537848,0.1337004437392833,5,0,False,502.6099913667606,3.6,7,6947,19,Yone,18,5,False,False,16241,13150,MIDDLE,0,11,623,Mroflix,33882,198,200,True,1938,CLASSIC,SOLO,330,87,54,12
NA1_4752349105,1692610373628,MATCHED_GAME,6,30,0,,0,0,0,1607.8855150323066,0.146518639564232,7,0,False,448.57326314463614,3.4285714285714284,12,4769,13,Brand,15,7,False,False,14495,13600,BOTTOM,0,12,912,IPLAYBETTERHIGHX,51958,278,200,True,1938,CLASSIC,CARRY,66,108,72,14
NA1_4752349105,1692610373628,MATCHED_GAME,0,8,1,,0,0,2,290.74666377981083,0.199146672398393,6,0,False,323.711549087079,5.0,26,675,57,Rell,15,6,False,False,10460,8600,UTILITY,0,4,575,Bilgewatersyu,9395,178,200,True,1938,CLASSIC,SUPPORT,56,63,93,9
NA1_4752334694,1692608338365,MATCHED_GAME,0,1,1,,0,0,0,963.5543311992108,0.3352682437195521,5,0,False,346.9414751352066,1.8,7,5932,13,DrMundo,15,5,False,False,9410,7850,TOP,0,2,343,The Violent King,26136,152,200,True,1627,CLASSIC,SOLO,151,63,74,10
NA1_4752334694,1692608338365,MATCHED_GAME,0,1,1,,0,0,2,577.7218301766562,0.1705372447969498,5,0,False,335.403348448522,3.0,13,1916,14,Malphite,15,5,False,False,9097,8325,MIDDLE,0,2,713,River Gorilla,15670,180,200,True,1627,CLASSIC,SOLO,44,58,63,9
NA1_4752334694,1692608338365,MATCHED_GAME,4,4,9,,750,0,1,1007.1975978137878,0.1344374243371428,6,0,False,577.8754534497843,3.5,5,6901,18,Kaisa,15,6,True,False,15674,12325,BOTTOM,0,16,555,Boaz5,27319,158,200,True,1627,CLASSIC,CARRY,68,51,79,7
NA1_4752334694,1692608338365,MATCHED_GAME,10,0,0,,0,0,2,459.7122984434177,0.2552138815155613,5,0,False,404.0070306993893,3.6,14,1418,35,Nunu,14,5,False,True,10958,10250,JUNGLE,0,4,377,SKELETREX,12469,125,200,True,1627,CLASSIC,NONE,77,58,205,5
NA1_4752334694,1692608338365,MATCHED_GAME,0,2,0,,1000,0,3,818.4807494615374,0.1045432056307939,7,0,False,409.9715883884277,2.7142857142857144,12,791,65,Velkoz,13,7,False,False,11120,9630,UTILITY,0,7,371,Flat Snark,22201,163,200,True,1627,CLASSIC,SUPPORT,104,49,25,6
NA1_4751839750,1692574867782,MATCHED_GAME,0,1,0,,0,0,0,772.7576059851197,0.219049903482271,9,0,False,320.3620747987917,0.6666666666666666,4,2865,18,Mordekaiser,16,9,False,False,9645,9100,TOP,1,2,523,liltimy,23266,312,200,False,1806,CLASSIC,SOLO,113,52,52,9
NA1_4751839750,1692574867782,MATCHED_GAME,9,0,0,,1125,0,5,672.1664076832812,0.303975263100986,6,0,False,425.33558055394656,2.1666666666666665,6,0,44,Nunu,15,6,False,False,12806,12575,JUNGLE,1,7,451,SKELETREX,20238,150,200,False,1806,CLASSIC,NONE,95,65,267,8
NA1_4751839750,1692574867782,MATCHED_GAME,2,4,0,,1300,0,1,780.606072390314,0.1933990171600283,9,0,False,456.1389089034042,1.5555555555555556,6,3453,19,Akali,16,9,False,False,13733,13125,MIDDLE,1,8,641,Stop Snitching,23502,301,200,False,1806,CLASSIC,SOLO,131,24,69,19
NA1_4751839750,1692574867782,MATCHED_GAME,8,16,0,,150,0,0,547.1327332256635,0.1366940165597577,11,0,False,394.6738617901746,1.2727272727272727,11,1320,12,Draven,14,11,False,True,11883,11650,BOTTOM,1,3,359,run and die,16473,193,200,False,1806,CLASSIC,CARRY,84,202,23,9
NA1_4751839750,1692574867782,MATCHED_GAME,5,5,0,,0,0,1,289.4776274447989,0.1468817996969568,12,0,False,294.94321903744657,1.1666666666666667,7,131,62,Pyke,12,12,True,False,8880,8475,UTILITY,1,7,318,Ghost bravo,8715,325,200,False,1806,CLASSIC,SUPPORT,50,63,26,5
NA1_4751804304,1692572832907,MATCHED_GAME,1,0,0,,0,0,0,681.6646410258942,0.1904572162169666,7,0,False,417.3393009139786,1.2857142857142858,6,7501,17,Quinn,15,7,False,False,11482,9825,TOP,0,3,322,liltimy,18754,219,100,True,1650,CLASSIC,NONE,55,13,27,10
NA1_4751804304,1692572832907,MATCHED_GAME,11,0,1,,0,2,4,357.04080989119456,0.3105906728939527,2,1,True,399.6777443329135,7.5,13,1708,31,Nunu,15,2,False,True,10996,9285,JUNGLE,0,2,622,SKELETREX,9823,46,100,True,1650,CLASSIC,NONE,83,58,215,7
NA1_4751804304,1692572832907,MATCHED_GAME,1,2,3,,450,0,0,1226.5312644389207,0.2179492361060118,5,0,False,649.3546422036728,4.0,5,7287,20,Yasuo,17,5,False,False,17865,15050,MIDDLE,0,15,545,mid xddd,33745,156,100,True,1650,CLASSIC,SOLO,262,22,114,5
NA1_4751804304,1692572832907,MATCHED_GAME,8,10,3,,150,0,1,663.7880597461464,0.1347156410211273,3,0,False,448.7454719172408,5.0,7,3274,17,Taliyah,15,3,False,True,12346,10575,BOTTOM,0,8,920,Archer5455,18262,108,100,True,1650,CLASSIC,CARRY,146,48,55,12
NA1_4751804304,1692572832907,MATCHED_GAME,8,1,5,,0,0,5,717.1195801587916,0.1462872337619414,6,0,False,358.6454379166228,2.0,5,1680,60,Zoe,13,6,True,False,9867,7900,UTILITY,0,7,530,Zoeyana,19730,133,100,True,1650,CLASSIC,SUPPORT,146,22,44,38
NA1_4750993869,1692497030328,MATCHED_GAME,0,1,0,,0,0,0,590.0774674992747,0.2126240741517208,6,0,False,285.3419948837002,0.0,0,0,10,Mordekaiser,13,6,False,False,6396,6050,TOP,1,0,400,liltimy,13227,136,200,False,1344,CLASSIC,SOLO,85,39,38,3
NA1_4750993869,1692497030328,MATCHED_GAME,6,0,0,,0,0,2,197.6773094994175,0.315972594314551,6,0,True,317.4462679131352,0.8333333333333334,3,0,19,Nunu,11,6,False,False,7116,6350,JUNGLE,1,2,598,SKELETREX,4431,157,200,False,1344,CLASSIC,NONE,48,44,126,3
NA1_4750993869,1692497030328,MATCHED_GAME,0,2,0,,0,0,0,497.58753422871695,0.1892196829718734,5,0,False,360.72760334580175,1.4,0,257,14,Yone,13,5,False,False,8086,7800,MIDDLE,1,7,781,Jubwei,11154,150,200,False,1344,CLASSIC,SOLO,210,38,40,5
NA1_4750993869,1692497030328,MATCHED_GAME,3,6,0,,0,0,3,356.6852207536498,0.14000049953454,7,0,False,296.82772939074124,0.5714285714285714,3,869,27,Ashe,10,7,True,False,6653,5960,BOTTOM,1,1,353,HackInssa,7995,149,200,False,1344,CLASSIC,NONE,22,59,12,6
NA1_4750993869,1692497030328,MATCHED_GAME,0,0,0,,0,0,3,314.21924929401985,0.1421831490273147,6,0,False,254.92105322498733,0.6666666666666666,3,664,39,Seraphine,10,6,False,True,5714,4875,UTILITY,1,1,665,Shenrah,7043,138,200,False,1344,CLASSIC,SOLO,48,19,33,5
NA1_4750481886,1692452143205,MATCHED_GAME,0,1,11,,0,0,0,1165.977493781063,0.2685542491888521,0,0,True,569.3531324551585,14.0,3,4092,15,Mordekaiser,16,0,False,False,12748,9050,TOP,0,11,0,liltimy,26106,0,100,True,1343,CLASSIC,NONE,101,63,48,6
NA1_4750481886,1692452143205,MATCHED_GAME,4,0,0,,0,3,3,322.71171513114894,0.2770651281907387,3,0,False,366.94546534985136,2.6666666666666665,7,658,21,Nunu,13,3,False,False,8216,7575,JUNGLE,0,1,462,SKELETREX,7225,61,100,True,1343,CLASSIC,NONE,73,51,167,3
NA1_4750481886,1692452143205,MATCHED_GAME,1,2,4,,150,0,0,1162.9720531715557,0.2350664802945017,6,0,False,508.9563722922972,2.5,2,5252,8,Talon,15,6,False,False,11395,8150,MIDDLE,0,13,266,Shimamura 0410,26039,122,100,True,1343,CLASSIC,SOLO,70,77,99,9
